CNPJ,Velocidade,Município,UF,Faixa de Velocidade,Tecnologia,Empresa,Porte da Prestadora,Tipo de Pessoa,Tipo de Produto,Código IBGE Município,Grupo Econômico,Meio de Acesso,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12
36095794000161,"100,000000",São Paulo,SP,> 34Mbps,ETHERNET,JOSE IVANALDO DE SOUSA TELECOMUNICACOES,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
36095794000161,"26,000000",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,JOSE IVANALDO DE SOUSA TELECOMUNICACOES,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
36095794000161,"260,000000",São Paulo,SP,> 34Mbps,ETHERNET,JOSE IVANALDO DE SOUSA TELECOMUNICACOES,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,16.0
36095794000161,"210,000000",São Paulo,SP,> 34Mbps,ETHERNET,JOSE IVANALDO DE SOUSA TELECOMUNICACOES,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,3.0,4.0
36095794000161,"210,000000",São Paulo,SP,> 34Mbps,ETHERNET,JOSE IVANALDO DE SOUSA TELECOMUNICACOES,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
36095794000161,"155,000000",São Paulo,SP,> 34Mbps,ETHERNET,JOSE IVANALDO DE SOUSA TELECOMUNICACOES,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0
36095794000161,"155,000000",São Paulo,SP,> 34Mbps,ETHERNET,JOSE IVANALDO DE SOUSA TELECOMUNICACOES,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,76.0,74.0
36095794000161,"126,000000",São Paulo,SP,> 34Mbps,ETHERNET,JOSE IVANALDO DE SOUSA TELECOMUNICACOES,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,41.0,41.0,41.0,38.0
36095794000161,"108,000000",São Paulo,SP,> 34Mbps,ETHERNET,JOSE IVANALDO DE SOUSA TELECOMUNICACOES,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,120.0,120.0,120.0,121.0
36095794000161,"108,000000",São Paulo,SP,> 34Mbps,ETHERNET,JOSE IVANALDO DE SOUSA TELECOMUNICACOES,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
36095794000161,"0,001000",São Paulo,SP,0Kbps a 512Kbps,ETHERNET,JOSE IVANALDO DE SOUSA TELECOMUNICACOES,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
36095794000161,"0,001000",São Paulo,SP,0Kbps a 512Kbps,ETHERNET,JOSE IVANALDO DE SOUSA TELECOMUNICACOES,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Rádio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0
37356957000185,"300,000000",São Paulo,SP,> 34Mbps,FTTH,MARTINHO ANTONIO DOS PASSOS INTERNET E INFORMACAO,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
37356957000185,"200,000000",São Paulo,SP,> 34Mbps,FTTH,MARTINHO ANTONIO DOS PASSOS INTERNET E INFORMACAO,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
37356957000185,"30,000000",São Paulo,SP,12Mbps a 34Mbps,FTTH,MARTINHO ANTONIO DOS PASSOS INTERNET E INFORMACAO,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37356957000185,"150,000000",São Paulo,SP,> 34Mbps,FTTH,MARTINHO ANTONIO DOS PASSOS INTERNET E INFORMACAO,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
37356957000185,"400,000000",São Paulo,SP,> 34Mbps,FTTH,MARTINHO ANTONIO DOS PASSOS INTERNET E INFORMACAO,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37356957000185,"40,000000",São Paulo,SP,> 34Mbps,FTTH,MARTINHO ANTONIO DOS PASSOS INTERNET E INFORMACAO,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0
37356957000185,"80,000000",São Paulo,SP,> 34Mbps,FTTH,MARTINHO ANTONIO DOS PASSOS INTERNET E INFORMACAO,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,23.0,25.0,25.0,30.0,33.0,40.0,48.0,45.0,0.0,0.0,0.0,0.0
37356957000185,"120,000000",São Paulo,SP,> 34Mbps,FTTH,MARTINHO ANTONIO DOS PASSOS INTERNET E INFORMACAO,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,46.0,52.0,60.0,67.0,66.0,76.0,81.0,77.0,0.0,0.0,0.0,0.0
37356957000185,"510,000000",São Paulo,SP,> 34Mbps,FTTH,MARTINHO ANTONIO DOS PASSOS INTERNET E INFORMACAO,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
37356957000185,"29,000000",São Paulo,SP,12Mbps a 34Mbps,FTTH,MARTINHO ANTONIO DOS PASSOS INTERNET E INFORMACAO,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,126.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37356957000185,"310,000000",São Paulo,SP,> 34Mbps,FTTH,MARTINHO ANTONIO DOS PASSOS INTERNET E INFORMACAO,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,8.0,6.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0
37356957000185,"180,000000",São Paulo,SP,> 34Mbps,FTTH,MARTINHO ANTONIO DOS PASSOS INTERNET E INFORMACAO,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37356957000185,"28,000000",São Paulo,SP,12Mbps a 34Mbps,FTTH,MARTINHO ANTONIO DOS PASSOS INTERNET E INFORMACAO,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,144.0,137.0,135.0,135.0,0.0,0.0,0.0,0.0
37356957000185,"31,000000",São Paulo,SP,12Mbps a 34Mbps,FTTH,MARTINHO ANTONIO DOS PASSOS INTERNET E INFORMACAO,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,129.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40154779000114,"500,000000",São Paulo,SP,> 34Mbps,FTTH,Northside Internet Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,81.0,97.0,121.0,197.0,209.0,210.0,0.0
40154779000114,"600,000000",São Paulo,SP,> 34Mbps,FTTH,Northside Internet Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,27.0,33.0,43.0,71.0,65.0,68.0,0.0
40154779000114,"700,000000",São Paulo,SP,> 34Mbps,FTTH,Northside Internet Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,16.0,20.0,32.0,50.0,53.0,58.0,0.0
30746111000102,"35,000000",São Paulo,SP,> 34Mbps,Wi-Fi,Connect Fiber Telecom Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Rádio,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
30746111000102,"60,000000",São Paulo,SP,> 34Mbps,FTTH,Connect Fiber Telecom Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
30746111000102,"362,000000",São Paulo,SP,> 34Mbps,FTTH,Connect Fiber Telecom Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3125043000191,"200,000000",São Paulo,SP,> 34Mbps,FTTH,Net Onda Servicos de Internet Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3125043000191,"15,000000",São Paulo,SP,12Mbps a 34Mbps,FTTH,Net Onda Servicos de Internet Ltda,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0
14112409000104,"10,000000",São Paulo,SP,2Mbps a 12Mbps,FTTH,BBG TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14112409000104,"100,000000",São Paulo,SP,> 34Mbps,FTTH,BBG TELECOM LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
18996247000175,"50,000000",São Paulo,SP,> 34Mbps,FTTH,BLUE TELECOMUNICAÇÕES DO BRASIL LTDA.,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
18996247000175,"20,000000",São Paulo,SP,12Mbps a 34Mbps,FTTH,BLUE TELECOMUNICAÇÕES DO BRASIL LTDA.,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18996247000175,"10,000000",São Paulo,SP,2Mbps a 12Mbps,FTTH,BLUE TELECOMUNICAÇÕES DO BRASIL LTDA.,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0
18996247000175,"30,000000",São Paulo,SP,12Mbps a 34Mbps,FTTH,BLUE TELECOMUNICAÇÕES DO BRASIL LTDA.,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18996247000175,"40,000000",São Paulo,SP,> 34Mbps,FTTH,BLUE TELECOMUNICAÇÕES DO BRASIL LTDA.,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0
46072720000163,"220,000000",São Paulo,SP,> 34Mbps,FTTH,Web Telecom - Provedores de Internet Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0
46072720000163,"420,000000",São Paulo,SP,> 34Mbps,FTTH,Web Telecom - Provedores de Internet Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0
46072720000163,"95,000000",São Paulo,SP,> 34Mbps,FTTH,Web Telecom - Provedores de Internet Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,0.0
46072720000163,"320,000000",São Paulo,SP,> 34Mbps,FTTH,Web Telecom - Provedores de Internet Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
46072720000163,"68,000000",São Paulo,SP,> 34Mbps,FTTH,Web Telecom - Provedores de Internet Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46072720000163,"315,000000",São Paulo,SP,> 34Mbps,FTTH,Web Telecom - Provedores de Internet Ltda,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11758947000182,"200,000000",São Paulo,SP,> 34Mbps,FTTH,DISPOR DE TELECOMUNICAÇÕES LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11758947000182,"20,000000",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,DISPOR DE TELECOMUNICAÇÕES LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,43.0,48.0,48.0,20.0,50.0,15.0,14.0,12.0,15.0,0.0
11758947000182,"10,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,DISPOR DE TELECOMUNICAÇÕES LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,103.0,99.0,99.0,98.0,33.0,88.0,89.0,78.0,88.0,0.0
11758947000182,"100,000000",São Paulo,SP,> 34Mbps,FTTH,DISPOR DE TELECOMUNICAÇÕES LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,7.0,5.0,5.0,6.0,2.0,6.0,3.0,3.0,6.0,0.0
11758947000182,"30,000000",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,DISPOR DE TELECOMUNICAÇÕES LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Cabo Metálico,0.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0
68890326000175,"9,255",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,RDS MULTIMIDIA LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Satélite,0.0,0.0,0.0,0.0,0.0,0.0,451.0,451.0,451.0,451.0,451.0,0.0
11860676000171,"100,000000",São Paulo,SP,> 34Mbps,ETHERNET,GRUPOHOST COMUNICAÇÃO MULTIMÍDIA LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,7.0,7.0,8.0,6.0,7.0,5.0,5.0,4.0,4.0,5.0,4.0,0.0
29884191000183,"200,000000",São Paulo,SP,> 34Mbps,FTTH,HOSTFIBER COMUNICACAO MULTIMIDIA LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,2627.0,2588.0,2724.0,2601.0,2645.0,2702.0,2687.0,2657.0,2656.0,2679.0,2658.0,0.0
26912938000171,"100,000000",São Paulo,SP,> 34Mbps,FTTH,HF TELECOMUNICACOES EIRELI - EPP,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,391.0,357.0,414.0,400.0,418.0,414.0,403.0,416.0,421.0,420.0,396.0,0.0
20998740000176,"100,000000",São Paulo,SP,> 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,4.0,44.0,43.0,45.0,46.0,44.0,46.0,45.0,30.0,38.0,35.0,0.0
20998740000176,"220,000000",São Paulo,SP,> 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0
20998740000176,"150,000000",São Paulo,SP,> 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,11.0,11.0,11.0,6.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0
20998740000176,"420,000000",São Paulo,SP,> 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,43.0,13.0,11.0,27.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
20998740000176,"302,734380",São Paulo,SP,> 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,44.0,40.0,60.0,48.0,31.0,8.0,13.0,18.0,0.0,0.0,0.0,0.0
20998740000176,"302,734380",São Paulo,SP,> 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20998740000176,"29,296880",São Paulo,SP,12Mbps a 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,1.0,41.0,41.0,39.0,39.0,39.0,35.0,37.0,38.0,34.0,33.0,0.0
20998740000176,"400,390620",São Paulo,SP,> 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20998740000176,"58,593750",São Paulo,SP,> 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0
20998740000176,"205,078120",São Paulo,SP,> 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20998740000176,"19,531250",São Paulo,SP,12Mbps a 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0
20998740000176,"19,531250",São Paulo,SP,12Mbps a 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20998740000176,"170,000000",São Paulo,SP,> 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,4.0,12.0,16.0,15.0,14.0,4.0,7.0,10.0,0.0,0.0,0.0,0.0
20998740000176,"620,000000",São Paulo,SP,> 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
20998740000176,"97,656250",São Paulo,SP,> 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,14.0,7.0,13.0,13.0,8.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
20998740000176,"48,828120",São Paulo,SP,> 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,5.0,0.0
20998740000176,"39,062500",São Paulo,SP,> 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,1.0,52.0,47.0,45.0,46.0,43.0,41.0,41.0,30.0,35.0,35.0,0.0
20998740000176,"39,062500",São Paulo,SP,> 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
20998740000176,"195,312500",São Paulo,SP,> 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20998740000176,"73,242190",São Paulo,SP,> 34Mbps,FTTH,NIVALDO MANOEL DA SILVA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
30442798000192,"10,000000",São Paulo,SP,2Mbps a 12Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0
30442798000192,"100,000000",São Paulo,SP,> 34Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,48.0,50.0,52.0,51.0,51.0,50.0,50.0,53.0,45.0,157.0,154.0,0.0
30442798000192,"100,000000",São Paulo,SP,> 34Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
30442798000192,"220,000000",São Paulo,SP,> 34Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,2.0,7.0,8.0,10.0,13.0,42.0,38.0,0.0
30442798000192,"150,000000",São Paulo,SP,> 34Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,18.0,18.0,18.0,17.0,17.0,15.0,14.0,13.0,11.0,15.0,15.0,0.0
30442798000192,"420,000000",São Paulo,SP,> 34Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,142.0,137.0,152.0,155.0,156.0,159.0,160.0,162.0,155.0,159.0,149.0,0.0
30442798000192,"302,734380",São Paulo,SP,> 34Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
30442798000192,"302,734380",São Paulo,SP,> 34Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
30442798000192,"400,390620",São Paulo,SP,> 34Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30442798000192,"205,078120",São Paulo,SP,> 34Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,11.0,9.0,9.0,8.0,10.0,8.0,8.0,8.0,8.0,3.0,4.0,0.0
30442798000192,"170,000000",São Paulo,SP,> 34Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,5.0,5.0,6.0,6.0,7.0,7.0,6.0,7.0,5.0,18.0,16.0,0.0
30442798000192,"720,000000",São Paulo,SP,> 34Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0
30442798000192,"720,000000",São Paulo,SP,> 34Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
30442798000192,"620,000000",São Paulo,SP,> 34Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0
30442798000192,"520,000000",São Paulo,SP,> 34Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,2.0,2.0,2.0,0.0,3.0,3.0,3.0,4.0,3.0,0.0,1.0,0.0
30442798000192,"97,656250",São Paulo,SP,> 34Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Física,INTERNET,3550308,OUTROS,Fibra,243.0,220.0,235.0,237.0,238.0,229.0,210.0,215.0,201.0,245.0,230.0,0.0
30442798000192,"97,656250",São Paulo,SP,> 34Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
30442798000192,"195,312500",São Paulo,SP,> 34Mbps,FTTH,WICONECTA BANDA LARGA LTDA,Pequeno Porte,Pessoa Jurídica,INTERNET,3550308,OUTROS,Fibra,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
